DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
CC;mRMR;SVC;0;9;{'gamma': 10.0, 'C': 0.1};{'BAL_ACC': 0.5745341614906833, 'AUC_SCORE': 0.5903209109730848}
CC;mRMR;SVC;1;20;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5401138716356109, 'AUC_SCORE': 0.527432712215321}
