DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
CC;PCA;SVC;0;9;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.6003623188405797, 'AUC_SCORE': 0.6463768115942029}
CC;PCA;SVC;1;4;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.5192028985507247, 'AUC_SCORE': 0.6326086956521739}
CC;PCA;SVC;2;30;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.47427536231884054, 'AUC_SCORE': 0.3818840579710145}
CC;PCA;SVC;3;1;{'gamma': 10.0, 'C': 1000.0};{'BAL_ACC': 0.5246376811594203, 'AUC_SCORE': 0.46956521739130436}
CC;PCA;SVC;4;1;{'gamma': 10.0, 'C': 10.0};{'BAL_ACC': 0.48115942028985503, 'AUC_SCORE': 0.5065217391304349}
CC;PCA;SVC;5;20;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.45471014492753625, 'AUC_SCORE': 0.532608695652174}
CC;PCA;SVC;6;6;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5376811594202899, 'AUC_SCORE': 0.5369565217391304}
CC;PCA;SVC;7;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5090579710144928, 'AUC_SCORE': 0.5333333333333334}
CC;PCA;SVC;8;10;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.4384057971014492, 'AUC_SCORE': 0.48188405797101447}
CC;PCA;SVC;9;5;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5043478260869565, 'AUC_SCORE': 0.5666666666666667}
CC;PCA;SVC;10;1;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.4648550724637681, 'AUC_SCORE': 0.4528985507246377}
CC;PCA;SVC;11;1;{'gamma': 100.0, 'C': 1000.0};{'BAL_ACC': 0.4076086956521739, 'AUC_SCORE': 0.38659420289855073}
CC;PCA;SVC;12;1;{'gamma': 100.0, 'C': 100.0};{'BAL_ACC': 0.491304347826087, 'AUC_SCORE': 0.5340579710144928}
CC;PCA;SVC;13;1;{'gamma': 100.0, 'C': 1000.0};{'BAL_ACC': 0.5898550724637681, 'AUC_SCORE': 0.6137681159420291}
CC;PCA;SVC;14;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5601449275362319, 'AUC_SCORE': 0.5659420289855073}
CC;PCA;SVC;15;1;{'gamma': 10.0, 'C': 10.0};{'BAL_ACC': 0.5641304347826087, 'AUC_SCORE': 0.668840579710145}
CC;PCA;SVC;16;30;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.558695652173913, 'AUC_SCORE': 0.5746376811594203}
CC;PCA;SVC;17;5;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5757246376811594, 'AUC_SCORE': 0.5681159420289855}
CC;PCA;SVC;18;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5539855072463769, 'AUC_SCORE': 0.5333333333333334}
CC;PCA;SVC;19;1;{'gamma': 100.0, 'C': 0.1};{'BAL_ACC': 0.5119565217391304, 'AUC_SCORE': 0.567391304347826}
