DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
FFT;mRMR;SVC;45;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5529411764705883}
FFT;mRMR;SVC;46;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5863970588235294}
FFT;mRMR;SVC;47;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.538235294117647, 'AUC_SCORE': 0.5898897058823529}
FFT;mRMR;SVC;48;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5115808823529412}
FFT;mRMR;SVC;49;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.4878676470588235, 'AUC_SCORE': 0.5880514705882354}
FFT;mRMR;SVC;50;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5213235294117647, 'AUC_SCORE': 0.5691176470588235}
FFT;mRMR;SVC;51;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5047794117647059, 'AUC_SCORE': 0.49227941176470585}
FFT;mRMR;SVC;52;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.538235294117647, 'AUC_SCORE': 0.5308823529411766}
FFT;mRMR;SVC;53;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5547794117647059, 'AUC_SCORE': 0.6159926470588235}
FFT;mRMR;SVC;54;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.4772058823529412, 'AUC_SCORE': 0.5318014705882353}
FFT;mRMR;SVC;55;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5485294117647058, 'AUC_SCORE': 0.6049632352941177}
FFT;mRMR;SVC;56;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5194852941176471, 'AUC_SCORE': 0.5737132352941177}
FFT;mRMR;SVC;57;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.4963235294117647, 'AUC_SCORE': 0.4805147058823529}
FFT;mRMR;SVC;58;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5400735294117647, 'AUC_SCORE': 0.5996323529411764}
FFT;mRMR;SVC;59;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.49375, 'AUC_SCORE': 0.4933823529411765}
FFT;mRMR;SVC;60;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5150735294117647, 'AUC_SCORE': 0.4716911764705882}
FFT;mRMR;SVC;61;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.49816176470588236, 'AUC_SCORE': 0.615625}
FFT;mRMR;SVC;62;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.45441176470588235, 'AUC_SCORE': 0.49852941176470594}
FFT;mRMR;SVC;63;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.4518382352941177}
FFT;mRMR;SVC;64;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5319852941176471, 'AUC_SCORE': 0.5367647058823529}
FFT;mRMR;SVC;65;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5654411764705882, 'AUC_SCORE': 0.6411764705882352}
FFT;mRMR;SVC;66;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5194852941176471, 'AUC_SCORE': 0.5952205882352941}
FFT;mRMR;SVC;67;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5213235294117647, 'AUC_SCORE': 0.5669117647058824}
FFT;mRMR;SVC;68;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5257352941176471, 'AUC_SCORE': 0.5908088235294118}
FFT;mRMR;SVC;69;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5360294117647059, 'AUC_SCORE': 0.6080882352941176}
FFT;mRMR;SVC;70;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.538235294117647, 'AUC_SCORE': 0.5834558823529412}
FFT;mRMR;SVC;71;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.4922794117647059, 'AUC_SCORE': 0.5452205882352941}
FFT;mRMR;SVC;72;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5404411764705882, 'AUC_SCORE': 0.557720588235294}
FFT;mRMR;SVC;73;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5172794117647058, 'AUC_SCORE': 0.5238970588235294}
FFT;mRMR;SVC;74;1;{'gamma': 0.01, 'C': 10.0};{'BAL_ACC': 0.4875, 'AUC_SCORE': 0.5632352941176471}
FFT;mRMR;SVC;75;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.513235294117647, 'AUC_SCORE': 0.555514705882353}
FFT;mRMR;SVC;76;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5636029411764706, 'AUC_SCORE': 0.5922794117647059}
FFT;mRMR;SVC;77;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5529411764705883, 'AUC_SCORE': 0.5613970588235293}
FFT;mRMR;SVC;78;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5529411764705883, 'AUC_SCORE': 0.5580882352941177}
FFT;mRMR;SVC;79;1;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.48125, 'AUC_SCORE': 0.5299632352941176}
FFT;mRMR;SVC;80;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.6101102941176471}
FFT;mRMR;SVC;81;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5488970588235295, 'AUC_SCORE': 0.6071691176470588}
FFT;mRMR;SVC;82;1;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.47941176470588237, 'AUC_SCORE': 0.5193014705882353}
FFT;mRMR;SVC;83;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.4919117647058824, 'AUC_SCORE': 0.5952205882352941}
FFT;mRMR;SVC;84;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.4963235294117647, 'AUC_SCORE': 0.6229779411764707}
FFT;mRMR;SVC;85;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5360294117647059, 'AUC_SCORE': 0.6362132352941177}
FFT;mRMR;SVC;86;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5415441176470588}
FFT;mRMR;SVC;87;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5654411764705882, 'AUC_SCORE': 0.5569852941176471}
FFT;mRMR;SVC;88;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.4647058823529412, 'AUC_SCORE': 0.4580882352941177}
FFT;mRMR;SVC;89;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.4963235294117647, 'AUC_SCORE': 0.5389705882352941}
FFT;mRMR;SVC;90;1;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.5169117647058823, 'AUC_SCORE': 0.5790441176470589}
FFT;mRMR;SVC;91;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5257352941176471, 'AUC_SCORE': 0.4998161764705883}
FFT;mRMR;SVC;92;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.4919117647058824, 'AUC_SCORE': 0.5595588235294118}
FFT;mRMR;SVC;93;1;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.48125, 'AUC_SCORE': 0.5492647058823529}
FFT;mRMR;SVC;94;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5275735294117647, 'AUC_SCORE': 0.5272058823529412}
FFT;mRMR;SVC;95;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.7128676470588236}
FFT;mRMR;SVC;96;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5466911764705882, 'AUC_SCORE': 0.6658088235294117}
FFT;mRMR;SVC;97;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.6294117647058823}
FFT;mRMR;SVC;98;1;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5049632352941176}
FFT;mRMR;SVC;99;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5297794117647059, 'AUC_SCORE': 0.6045955882352941}
FFT;PCA;SVC;0;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.518014705882353, 'AUC_SCORE': 0.5106617647058823}
FFT;PCA;SVC;1;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.524264705882353, 'AUC_SCORE': 0.5066176470588235}
FFT;PCA;SVC;2;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.46139705882352944, 'AUC_SCORE': 0.42683823529411763}
FFT;PCA;SVC;3;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.49926470588235294, 'AUC_SCORE': 0.4384191176470589}
FFT;PCA;SVC;4;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5191176470588235, 'AUC_SCORE': 0.586764705882353}
FFT;PCA;SVC;5;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.4919117647058824, 'AUC_SCORE': 0.42794117647058816}
FFT;PCA;SVC;6;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5915441176470588, 'AUC_SCORE': 0.6084558823529411}
FFT;PCA;SVC;7;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5327205882352941, 'AUC_SCORE': 0.5306985294117648}
FFT;PCA;SVC;8;1;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.4735294117647059, 'AUC_SCORE': 0.45827205882352945}
FFT;PCA;SVC;9;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.4948529411764706, 'AUC_SCORE': 0.47205882352941175}
FFT;PCA;SVC;10;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5136029411764705, 'AUC_SCORE': 0.4974264705882353}
FFT;PCA;SVC;11;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.47610294117647056, 'AUC_SCORE': 0.524264705882353}
FFT;PCA;SVC;12;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5933823529411765, 'AUC_SCORE': 0.5904411764705882}
FFT;PCA;SVC;13;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.4676470588235294, 'AUC_SCORE': 0.4172794117647059}
FFT;PCA;SVC;14;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.49926470588235294, 'AUC_SCORE': 0.49374999999999997}
FFT;PCA;SVC;15;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.6, 'AUC_SCORE': 0.6823529411764705}
FFT;PCA;SVC;16;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.549264705882353, 'AUC_SCORE': 0.5553308823529411}
FFT;PCA;SVC;17;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.538235294117647, 'AUC_SCORE': 0.5566176470588236}
FFT;PCA;SVC;18;1;{'gamma': 1.0, 'C': 10.0};{'BAL_ACC': 0.5294117647058824, 'AUC_SCORE': 0.443014705882353}
FFT;PCA;SVC;19;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.48860294117647063, 'AUC_SCORE': 0.5496323529411765}
FFT;PCA;SVC;20;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5908088235294118, 'AUC_SCORE': 0.5102941176470588}
FFT;PCA;SVC;21;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5536764705882353, 'AUC_SCORE': 0.5202205882352942}
FFT;PCA;SVC;22;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.4400735294117647, 'AUC_SCORE': 0.37959558823529416}
FFT;PCA;SVC;23;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5117647058823529, 'AUC_SCORE': 0.5130514705882353}
FFT;PCA;SVC;24;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.4426470588235294, 'AUC_SCORE': 0.4672794117647059}
FFT;PCA;SVC;25;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5514705882352942, 'AUC_SCORE': 0.45441176470588235}
FFT;PCA;SVC;26;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5099264705882353, 'AUC_SCORE': 0.49080882352941174}
FFT;PCA;SVC;27;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.4908088235294118, 'AUC_SCORE': 0.4959558823529412}
FFT;PCA;SVC;28;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.49522058823529413, 'AUC_SCORE': 0.5290441176470589}
FFT;PCA;SVC;29;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.575, 'AUC_SCORE': 0.5856617647058824}
FFT;PCA;SVC;30;1;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.5319852941176471, 'AUC_SCORE': 0.5599264705882353}
FFT;PCA;SVC;31;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5139705882352942, 'AUC_SCORE': 0.5143382352941177}
FFT;PCA;SVC;32;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5345588235294118, 'AUC_SCORE': 0.5290441176470588}
FFT;PCA;SVC;33;1;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5463235294117647, 'AUC_SCORE': 0.47058823529411764}
FFT;PCA;SVC;34;1;{'gamma': 0.01, 'C': 10.0};{'BAL_ACC': 0.4922794117647059, 'AUC_SCORE': 0.4380514705882353}
FFT;PCA;SVC;35;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5643382352941176, 'AUC_SCORE': 0.5990808823529411}
FFT;PCA;SVC;36;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5066176470588235, 'AUC_SCORE': 0.43529411764705883}
FFT;PCA;SVC;37;2;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5147058823529411, 'AUC_SCORE': 0.5402573529411764}
FFT;PCA;SVC;38;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5827205882352942, 'AUC_SCORE': 0.6183823529411765}
FFT;PCA;SVC;39;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5474264705882352, 'AUC_SCORE': 0.48639705882352946}
FFT;PCA;SVC;40;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5246323529411765, 'AUC_SCORE': 0.5351102941176471}
FFT;PCA;SVC;41;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5095588235294117, 'AUC_SCORE': 0.4033088235294118}
FFT;PCA;SVC;42;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5452205882352942, 'AUC_SCORE': 0.5669117647058823}
FFT;PCA;SVC;43;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.4257352941176471, 'AUC_SCORE': 0.3779411764705882}
FFT;PCA;SVC;44;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5202205882352942, 'AUC_SCORE': 0.5308823529411765}
FFT;PCA;SVC;45;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5290441176470588, 'AUC_SCORE': 0.5018382352941176}
FFT;PCA;SVC;46;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5974264705882353, 'AUC_SCORE': 0.5621323529411764}
FFT;PCA;SVC;47;1;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5378676470588235, 'AUC_SCORE': 0.613235294117647}
FFT;PCA;SVC;48;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.4757352941176471, 'AUC_SCORE': 0.486764705882353}
FFT;PCA;SVC;49;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5580882352941177, 'AUC_SCORE': 0.6038602941176471}
FFT;PCA;SVC;50;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.4827205882352942, 'AUC_SCORE': 0.48235294117647065}
FFT;PCA;SVC;51;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5158088235294118, 'AUC_SCORE': 0.4606617647058824}
FFT;PCA;SVC;52;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.4834558823529412, 'AUC_SCORE': 0.45257352941176476}
FFT;PCA;SVC;53;1;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.4841911764705882, 'AUC_SCORE': 0.4363970588235294}
FFT;PCA;SVC;54;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5724264705882353, 'AUC_SCORE': 0.5654411764705882}
FFT;PCA;SVC;55;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5378676470588235, 'AUC_SCORE': 0.4727941176470588}
FFT;PCA;SVC;56;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.48161764705882354, 'AUC_SCORE': 0.4568014705882353}
FFT;PCA;SVC;57;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.47830882352941173, 'AUC_SCORE': 0.44448529411764703}
FFT;PCA;SVC;58;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5617647058823529, 'AUC_SCORE': 0.5466911764705882}
FFT;PCA;SVC;59;1;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5172794117647058, 'AUC_SCORE': 0.455514705882353}
FFT;PCA;SVC;60;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5367647058823529, 'AUC_SCORE': 0.5551470588235294}
FFT;PCA;SVC;61;2;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.4841911764705882}
FFT;PCA;SVC;62;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5014705882352941, 'AUC_SCORE': 0.4235294117647059}
FFT;PCA;SVC;63;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5558823529411765, 'AUC_SCORE': 0.5397058823529411}
FFT;PCA;SVC;64;1;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.5154411764705882, 'AUC_SCORE': 0.5621323529411765}
FFT;PCA;SVC;65;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5393382352941176, 'AUC_SCORE': 0.5479779411764706}
FFT;PCA;SVC;66;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.4319852941176471, 'AUC_SCORE': 0.359375}
FFT;PCA;SVC;67;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.60625, 'AUC_SCORE': 0.5871323529411765}
FFT;PCA;SVC;68;2;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5147058823529411, 'AUC_SCORE': 0.5}
FFT;PCA;SVC;69;1;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.5363970588235294, 'AUC_SCORE': 0.4845588235294118}
FFT;PCA;SVC;70;1;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5415441176470589}
FFT;PCA;SVC;71;2;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5231617647058823}
FFT;PCA;SVC;72;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5224264705882353, 'AUC_SCORE': 0.569485294117647}
FFT;PCA;SVC;73;1;{'gamma': 0.01, 'C': 10.0};{'BAL_ACC': 0.4757352941176471, 'AUC_SCORE': 0.46801470588235294}
FFT;PCA;SVC;74;1;{'gamma': 0.01, 'C': 10.0};{'BAL_ACC': 0.4713235294117647, 'AUC_SCORE': 0.49099264705882356}
FFT;PCA;SVC;75;1;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.4625, 'AUC_SCORE': 0.49522058823529413}
FFT;PCA;SVC;76;1;{'gamma': 0.01, 'C': 10.0};{'BAL_ACC': 0.4878676470588235, 'AUC_SCORE': 0.5347426470588236}
FFT;PCA;SVC;77;2;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.49375, 'AUC_SCORE': 0.556985294117647}
