DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
DFT_BASE;mRMR;SVC;0;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.47127329192546585, 'AUC_SCORE': 0.4407349896480331}
DFT_BASE;mRMR;SVC;1;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.46609730848861286, 'AUC_SCORE': 0.4886128364389234}
DFT_BASE;mRMR;SVC;2;1;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.4671325051759834, 'AUC_SCORE': 0.46118012422360244}
DFT_BASE;mRMR;SVC;3;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.5449016563146998}
DFT_BASE;mRMR;SVC;4;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.4756728778467909, 'AUC_SCORE': 0.5603002070393375}
DFT_BASE;mRMR;SVC;5;1;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.505175983436853, 'AUC_SCORE': 0.4312888198757764}
DFT_BASE;mRMR;SVC;6;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.4886128364389234, 'AUC_SCORE': 0.4868012422360248}
DFT_BASE;mRMR;SVC;7;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.47023809523809523, 'AUC_SCORE': 0.3752587991718427}
DFT_BASE;mRMR;SVC;8;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5331262939958592, 'AUC_SCORE': 0.6472567287784678}
DFT_BASE;mRMR;SVC;9;1;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.4875776397515528, 'AUC_SCORE': 0.5500776397515529}
DFT_BASE;mRMR;SVC;10;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5106107660455487, 'AUC_SCORE': 0.5384316770186335}
DFT_BASE;mRMR;SVC;11;1;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.4901656314699793, 'AUC_SCORE': 0.567287784679089}
DFT_BASE;mRMR;SVC;12;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5005175983436853, 'AUC_SCORE': 0.5244565217391304}
DFT_BASE;mRMR;SVC;13;1;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5031055900621119, 'AUC_SCORE': 0.4870600414078675}
DFT_BASE;mRMR;SVC;14;1;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.479296066252588, 'AUC_SCORE': 0.4552277432712215}
DFT_BASE;mRMR;SVC;15;1;{'gamma': 0.001, 'C': 0.001};{'BAL_ACC': 0.5, 'AUC_SCORE': 0.4708850931677019}
DFT_BASE;mRMR;SVC;16;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.48214285714285715, 'AUC_SCORE': 0.5547360248447205}
DFT_BASE;mRMR;SVC;17;1;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.49404761904761907, 'AUC_SCORE': 0.43167701863354035}
DFT_BASE;mRMR;SVC;18;1;{'gamma': 0.001, 'C': 1.0};{'BAL_ACC': 0.5093167701863354, 'AUC_SCORE': 0.488871635610766}
DFT_BASE;mRMR;SVC;19;1;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5116459627329193, 'AUC_SCORE': 0.49042443064182195}
