DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
CC;mRMR;SVC;17;8;{'gamma': 1.0, 'C': 10.0};{'BAL_ACC': 0.4924948240165632, 'AUC_SCORE': 0.525879917184265}
CC;mRMR;SVC;18;4;{'gamma': 10.0, 'C': 0.1};{'BAL_ACC': 0.5031055900621118, 'AUC_SCORE': 0.5093167701863354}
CC;mRMR;SVC;19;50;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5934265010351967, 'AUC_SCORE': 0.5755693581780539}
CC;mRMR;SVC;20;4;{'gamma': 1.0, 'C': 1000.0};{'BAL_ACC': 0.4500517598343685, 'AUC_SCORE': 0.5012939958592133}
CC;mRMR;SVC;21;3;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.48291925465838514, 'AUC_SCORE': 0.5434782608695652}
CC;mRMR;SVC;22;30;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5618530020703933, 'AUC_SCORE': 0.5978260869565217}
CC;mRMR;SVC;23;100;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.542184265010352, 'AUC_SCORE': 0.5292443064182195}
CC;mRMR;SVC;24;15;{'gamma': 1.0, 'C': 10.0};{'BAL_ACC': 0.4945652173913043, 'AUC_SCORE': 0.47696687370600416}
CC;mRMR;SVC;25;75;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5295031055900621, 'AUC_SCORE': 0.5069875776397516}
CC;mRMR;SVC;26;50;{'gamma': 1.0, 'C': 100.0};{'BAL_ACC': 0.44824016563147, 'AUC_SCORE': 0.46092132505175987}
CC;mRMR;SVC;27;4;{'gamma': 10.0, 'C': 10.0};{'BAL_ACC': 0.5781573498964804, 'AUC_SCORE': 0.5320910973084887}
CC;mRMR;SVC;28;6;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.520703933747412, 'AUC_SCORE': 0.5305383022774328}
CC;mRMR;SVC;29;75;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5098343685300206, 'AUC_SCORE': 0.535455486542443}
CC;mRMR;SVC;30;8;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.583592132505176, 'AUC_SCORE': 0.5520186335403726}
CC;mRMR;SVC;31;3;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.4883540372670807, 'AUC_SCORE': 0.5116459627329193}
CC;mRMR;SVC;32;6;{'gamma': 10.0, 'C': 10.0};{'BAL_ACC': 0.5553830227743272, 'AUC_SCORE': 0.5960144927536232}
CC;mRMR;SVC;33;40;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5163043478260869, 'AUC_SCORE': 0.56055900621118}
CC;mRMR;SVC;34;75;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5934265010351967, 'AUC_SCORE': 0.6107660455486542}
CC;mRMR;SVC;35;4;{'gamma': 1.0, 'C': 1000.0};{'BAL_ACC': 0.5608178053830228, 'AUC_SCORE': 0.5411490683229814}
CC;mRMR;SVC;36;9;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.49792960662525876, 'AUC_SCORE': 0.5181159420289855}
CC;mRMR;SVC;37;7;{'gamma': 10.0, 'C': 100.0};{'BAL_ACC': 0.5460662525879918, 'AUC_SCORE': 0.5455486542443064}
CC;mRMR;SVC;38;100;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5553830227743272, 'AUC_SCORE': 0.579192546583851}
CC;mRMR;SVC;39;2;{'gamma': 100.0, 'C': 10.0};{'BAL_ACC': 0.44798136645962733, 'AUC_SCORE': 0.4309006211180124}
CC;mRMR;SVC;40;7;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.562888198757764, 'AUC_SCORE': 0.5747929606625258}
CC;mRMR;SVC;41;10;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.4666149068322981, 'AUC_SCORE': 0.4756728778467909}
CC;mRMR;SVC;42;100;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5802277432712215, 'AUC_SCORE': 0.5931677018633541}
CC;mRMR;SVC;43;30;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5370082815734989, 'AUC_SCORE': 0.5502070393374742}
CC;mRMR;SVC;44;20;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5822981366459627, 'AUC_SCORE': 0.6014492753623188}
CC;mRMR;SVC;45;8;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.6257763975155279, 'AUC_SCORE': 0.6291407867494823}
CC;mRMR;SVC;46;7;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5703933747412009, 'AUC_SCORE': 0.5688405797101449}
CC;mRMR;SVC;47;50;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5716873706004141, 'AUC_SCORE': 0.5931677018633541}
CC;mRMR;SVC;48;75;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5597826086956521, 'AUC_SCORE': 0.5843685300207039}
CC;mRMR;SVC;49;20;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5152691511387164, 'AUC_SCORE': 0.5634057971014492}
CC;mRMR;SVC;50;30;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5142339544513458, 'AUC_SCORE': 0.5463250517598345}
CC;mRMR;SVC;51;20;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.5533126293995859, 'AUC_SCORE': 0.5263975155279503}
CC;mRMR;SVC;52;3;{'gamma': 100.0, 'C': 1.0};{'BAL_ACC': 0.5383022774327122, 'AUC_SCORE': 0.57324016563147}
CC;mRMR;SVC;53;15;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5758281573498965, 'AUC_SCORE': 0.6081780538302277}
CC;mRMR;SVC;54;7;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.5683229813664596, 'AUC_SCORE': 0.5846273291925466}
CC;mRMR;SVC;55;20;{'gamma': 1.0, 'C': 10.0};{'BAL_ACC': 0.5315734989648033, 'AUC_SCORE': 0.5269151138716356}
CC;mRMR;SVC;56;9;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.5455486542443064, 'AUC_SCORE': 0.510351966873706}
CC;mRMR;SVC;57;10;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5499482401656315, 'AUC_SCORE': 0.5812629399585921}
CC;mRMR;SVC;58;5;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.5186335403726708, 'AUC_SCORE': 0.5279503105590062}
CC;mRMR;SVC;59;50;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5295031055900621, 'AUC_SCORE': 0.5711697722567288}
CC;mRMR;SVC;60;4;{'gamma': 10.0, 'C': 10.0};{'BAL_ACC': 0.504399585921325, 'AUC_SCORE': 0.5020703933747412}
CC;mRMR;SVC;61;10;{'gamma': 10.0, 'C': 0.1};{'BAL_ACC': 0.5364906832298136, 'AUC_SCORE': 0.537008281573499}
CC;mRMR;SVC;62;50;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.4679089026915114, 'AUC_SCORE': 0.49611801242236025}
CC;mRMR;SVC;63;50;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5672877846790891, 'AUC_SCORE': 0.6022256728778468}
CC;mRMR;SVC;64;8;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.5434782608695652, 'AUC_SCORE': 0.5411490683229814}
CC;mRMR;SVC;65;100;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.6325051759834368, 'AUC_SCORE': 0.615424430641822}
CC;mRMR;SVC;66;10;{'gamma': 10.0, 'C': 100.0};{'BAL_ACC': 0.5240683229813664, 'AUC_SCORE': 0.5328674948240165}
CC;mRMR;SVC;67;100;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5478778467908902, 'AUC_SCORE': 0.5600414078674948}
CC;mRMR;SVC;68;1;{'gamma': 100.0, 'C': 100.0};{'BAL_ACC': 0.49353002070393376, 'AUC_SCORE': 0.5}
CC;mRMR;SVC;69;7;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.4720496894409938, 'AUC_SCORE': 0.45005175983436857}
CC;mRMR;SVC;70;7;{'gamma': 1.0, 'C': 1000.0};{'BAL_ACC': 0.5401138716356109, 'AUC_SCORE': 0.5610766045548654}
CC;mRMR;SVC;71;9;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.4958592132505176, 'AUC_SCORE': 0.5812629399585921}
CC;mRMR;SVC;72;7;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.5903209109730849, 'AUC_SCORE': 0.5898033126293996}
CC;mRMR;SVC;73;7;{'gamma': 10.0, 'C': 1000.0};{'BAL_ACC': 0.5424430641821947, 'AUC_SCORE': 0.5018115942028986}
CC;mRMR;SVC;74;9;{'gamma': 0.01, 'C': 10.0};{'BAL_ACC': 0.5100931677018633, 'AUC_SCORE': 0.5090579710144928}
CC;mRMR;SVC;75;2;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.46118012422360244, 'AUC_SCORE': 0.46997929606625255}
CC;mRMR;SVC;76;8;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.6006728778467909, 'AUC_SCORE': 0.660455486542443}
CC;mRMR;SVC;77;3;{'gamma': 100.0, 'C': 1000.0};{'BAL_ACC': 0.5416666666666666, 'AUC_SCORE': 0.5540890269151139}
CC;mRMR;SVC;78;4;{'gamma': 10.0, 'C': 100.0};{'BAL_ACC': 0.5434782608695652, 'AUC_SCORE': 0.5401138716356108}
CC;mRMR;SVC;79;30;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5716873706004141, 'AUC_SCORE': 0.5864389233954451}
CC;mRMR;SVC;80;15;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.5587474120082816, 'AUC_SCORE': 0.5551242236024845}
CC;mRMR;SVC;81;9;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.557712215320911, 'AUC_SCORE': 0.5815217391304348}
CC;mRMR;SVC;82;15;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.5359730848861284, 'AUC_SCORE': 0.5957556935817805}
CC;mRMR;SVC;83;15;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5401138716356109, 'AUC_SCORE': 0.5525362318840581}
CC;mRMR;SVC;84;40;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.5815217391304348, 'AUC_SCORE': 0.5527950310559006}
CC;mRMR;SVC;85;30;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5452898550724637, 'AUC_SCORE': 0.6260351966873706}
CC;mRMR;SVC;86;15;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.583592132505176, 'AUC_SCORE': 0.6011904761904763}
CC;mRMR;SVC;87;7;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.6221532091097308, 'AUC_SCORE': 0.6327639751552795}
CC;mRMR;SVC;88;8;{'gamma': 1.0, 'C': 100.0};{'BAL_ACC': 0.49689440993788814, 'AUC_SCORE': 0.4852484472049689}
CC;mRMR;SVC;89;5;{'gamma': 1.0, 'C': 1000.0};{'BAL_ACC': 0.5740165631469979, 'AUC_SCORE': 0.5711697722567287}
CC;mRMR;SVC;90;10;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.610248447204969, 'AUC_SCORE': 0.6063664596273292}
CC;mRMR;SVC;91;4;{'gamma': 10.0, 'C': 100.0};{'BAL_ACC': 0.4557453416149069, 'AUC_SCORE': 0.47748447204968947}
CC;mRMR;SVC;92;2;{'gamma': 10.0, 'C': 1000.0};{'BAL_ACC': 0.49042443064182195, 'AUC_SCORE': 0.47282608695652173}
CC;mRMR;SVC;93;10;{'gamma': 0.1, 'C': 1000.0};{'BAL_ACC': 0.5282091097308489, 'AUC_SCORE': 0.5675465838509317}
CC;mRMR;SVC;94;5;{'gamma': 10.0, 'C': 10.0};{'BAL_ACC': 0.5543478260869565, 'AUC_SCORE': 0.5892857142857143}
CC;mRMR;SVC;95;8;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5846273291925466, 'AUC_SCORE': 0.6322463768115942}
CC;mRMR;SVC;96;40;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5227743271221532, 'AUC_SCORE': 0.5315734989648033}
CC;mRMR;SVC;97;10;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5597826086956521, 'AUC_SCORE': 0.6335403726708075}
CC;mRMR;SVC;98;75;{'gamma': 1.0, 'C': 1.0};{'BAL_ACC': 0.5564182194616978, 'AUC_SCORE': 0.540631469979296}
CC;mRMR;SVC;99;75;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5921325051759834, 'AUC_SCORE': 0.5903209109730849}
CC;PCA;SVC;0;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.525103519668737, 'AUC_SCORE': 0.5434782608695652}
CC;PCA;SVC;1;7;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.4883540372670807, 'AUC_SCORE': 0.4666149068322981}
CC;PCA;SVC;2;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5509834368530021, 'AUC_SCORE': 0.5507246376811595}
CC;PCA;SVC;3;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5866977225672878, 'AUC_SCORE': 0.536231884057971}
CC;PCA;SVC;4;15;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.4221014492753623, 'AUC_SCORE': 0.4358178053830228}
CC;PCA;SVC;5;3;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5804865424430642, 'AUC_SCORE': 0.5724637681159421}
CC;PCA;SVC;6;4;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5864389233954451, 'AUC_SCORE': 0.5993788819875776}
CC;PCA;SVC;7;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5672877846790891, 'AUC_SCORE': 0.5711697722567288}
CC;PCA;SVC;8;4;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5129399585921326, 'AUC_SCORE': 0.5755693581780539}
CC;PCA;SVC;9;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5747929606625259, 'AUC_SCORE': 0.6216356107660456}
CC;PCA;SVC;10;75;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5173395445134576, 'AUC_SCORE': 0.5450310559006212}
CC;PCA;SVC;11;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5659937888198758, 'AUC_SCORE': 0.5644409937888198}
CC;PCA;SVC;12;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5478778467908902, 'AUC_SCORE': 0.5540890269151139}
CC;PCA;SVC;13;1;{'gamma': 1.0, 'C': 10.0};{'BAL_ACC': 0.5346790890269151, 'AUC_SCORE': 0.5137163561076604}
CC;PCA;SVC;14;40;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5944616977225673, 'AUC_SCORE': 0.5465838509316769}
CC;PCA;SVC;15;3;{'gamma': 0.1, 'C': 1000.0};{'BAL_ACC': 0.4906832298136646, 'AUC_SCORE': 0.5305383022774327}
CC;PCA;SVC;16;15;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5269151138716356, 'AUC_SCORE': 0.535455486542443}
CC;PCA;SVC;17;20;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.4609213250517598, 'AUC_SCORE': 0.47670807453416153}
CC;PCA;SVC;18;15;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5077639751552795, 'AUC_SCORE': 0.47541407867494834}
CC;PCA;SVC;19;75;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.48938923395445133, 'AUC_SCORE': 0.48654244306418215}
CC;PCA;SVC;20;8;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.4891304347826087, 'AUC_SCORE': 0.4412525879917184}
CC;PCA;SVC;21;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5119047619047619, 'AUC_SCORE': 0.5289855072463768}
CC;PCA;SVC;22;2;{'gamma': 0.1, 'C': 1000.0};{'BAL_ACC': 0.4839544513457557, 'AUC_SCORE': 0.48110766045548653}
CC;PCA;SVC;23;1;{'gamma': 0.1, 'C': 1000.0};{'BAL_ACC': 0.4653209109730849, 'AUC_SCORE': 0.45056935817805377}
CC;PCA;SVC;24;3;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5036231884057971, 'AUC_SCORE': 0.5331262939958592}
CC;PCA;SVC;25;7;{'gamma': 0.01, 'C': 10.0};{'BAL_ACC': 0.525103519668737, 'AUC_SCORE': 0.5212215320910973}
CC;PCA;SVC;26;40;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5025879917184265, 'AUC_SCORE': 0.4824016563146998}
CC;PCA;SVC;27;2;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.4490165631469979, 'AUC_SCORE': 0.47282608695652173}
CC;PCA;SVC;28;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5856625258799172, 'AUC_SCORE': 0.6335403726708074}
CC;PCA;SVC;29;75;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.4989648033126294, 'AUC_SCORE': 0.494047619047619}
CC;PCA;SVC;30;4;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.4642857142857143, 'AUC_SCORE': 0.5002587991718426}
CC;PCA;SVC;31;5;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.5142339544513458, 'AUC_SCORE': 0.5059523809523809}
CC;PCA;SVC;32;6;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5139751552795031, 'AUC_SCORE': 0.5238095238095237}
CC;PCA;SVC;33;7;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.47515527950310554, 'AUC_SCORE': 0.5072463768115942}
CC;PCA;SVC;34;2;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5683229813664596, 'AUC_SCORE': 0.5579710144927535}
CC;PCA;SVC;35;3;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.4860248447204969, 'AUC_SCORE': 0.49016563146997927}
CC;PCA;SVC;36;3;{'gamma': 0.1, 'C': 1000.0};{'BAL_ACC': 0.5665113871635611, 'AUC_SCORE': 0.5641821946169773}
CC;PCA;SVC;37;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5595238095238095, 'AUC_SCORE': 0.5869565217391304}
CC;PCA;SVC;38;8;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5031055900621118, 'AUC_SCORE': 0.5232919254658385}
CC;PCA;SVC;39;2;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5768633540372672, 'AUC_SCORE': 0.5789337474120082}
CC;PCA;SVC;40;2;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5292443064182195, 'AUC_SCORE': 0.5551242236024845}
CC;PCA;SVC;41;9;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.44824016563147, 'AUC_SCORE': 0.44720496894409933}
CC;PCA;SVC;42;5;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5509834368530021, 'AUC_SCORE': 0.5892857142857143}
CC;PCA;SVC;43;5;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5295031055900621, 'AUC_SCORE': 0.5559006211180124}
CC;PCA;SVC;44;3;{'gamma': 0.1, 'C': 100.0};{'BAL_ACC': 0.4971532091097309, 'AUC_SCORE': 0.5957556935817805}
CC;PCA;SVC;45;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5455486542443064, 'AUC_SCORE': 0.5698757763975155}
CC;PCA;SVC;46;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5804865424430642, 'AUC_SCORE': 0.6009316770186335}
CC;PCA;SVC;47;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5225155279503106, 'AUC_SCORE': 0.5859213250517599}
CC;PCA;SVC;48;7;{'gamma': 0.01, 'C': 1.0};{'BAL_ACC': 0.4971532091097309, 'AUC_SCORE': 0.5238095238095238}
CC;PCA;SVC;49;40;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.4523809523809524, 'AUC_SCORE': 0.45859213250517605}
CC;PCA;SVC;50;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.4989648033126294, 'AUC_SCORE': 0.49404761904761907}
CC;PCA;SVC;51;4;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.5227743271221532, 'AUC_SCORE': 0.527432712215321}
CC;PCA;SVC;52;2;{'gamma': 0.1, 'C': 1000.0};{'BAL_ACC': 0.494824016563147, 'AUC_SCORE': 0.49353002070393376}
CC;PCA;SVC;53;40;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5263975155279503, 'AUC_SCORE': 0.5282091097308488}
CC;PCA;SVC;54;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5054347826086957, 'AUC_SCORE': 0.5191511387163561}
CC;PCA;SVC;55;5;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5295031055900621, 'AUC_SCORE': 0.5970496894409938}
CC;PCA;SVC;56;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5401138716356109, 'AUC_SCORE': 0.48059006211180133}
CC;PCA;SVC;57;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5846273291925466, 'AUC_SCORE': 0.5965320910973084}
CC;PCA;SVC;58;3;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.520703933747412, 'AUC_SCORE': 0.489648033126294}
CC;PCA;SVC;59;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5879917184265011, 'AUC_SCORE': 0.6301759834368531}
CC;PCA;SVC;60;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5313146997929606, 'AUC_SCORE': 0.5085403726708074}
CC;PCA;SVC;61;2;{'gamma': 0.1, 'C': 0.1};{'BAL_ACC': 0.46376811594202894, 'AUC_SCORE': 0.4451345755693582}
CC;PCA;SVC;62;6;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.5608178053830228, 'AUC_SCORE': 0.5261387163561078}
CC;PCA;SVC;63;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5564182194616978, 'AUC_SCORE': 0.6149068322981367}
CC;PCA;SVC;64;1;{'gamma': 10.0, 'C': 1.0};{'BAL_ACC': 0.5100931677018633, 'AUC_SCORE': 0.515527950310559}
CC;PCA;SVC;65;2;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.4836956521739131, 'AUC_SCORE': 0.5491718426501034}
CC;PCA;SVC;66;5;{'gamma': 0.01, 'C': 100.0};{'BAL_ACC': 0.5988612836438924, 'AUC_SCORE': 0.5833333333333334}
CC;PCA;SVC;67;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5499482401656315, 'AUC_SCORE': 0.5939440993788819}
CC;PCA;SVC;68;2;{'gamma': 0.01, 'C': 1000.0};{'BAL_ACC': 0.5219979296066253, 'AUC_SCORE': 0.5393374741200828}
CC;PCA;SVC;69;3;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5815217391304348, 'AUC_SCORE': 0.6221532091097308}
CC;PCA;SVC;70;40;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.48291925465838514, 'AUC_SCORE': 0.4513457556935818}
CC;PCA;SVC;71;5;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5553830227743272, 'AUC_SCORE': 0.5905797101449275}
CC;PCA;SVC;72;5;{'gamma': 0.001, 'C': 10.0};{'BAL_ACC': 0.49767080745341613, 'AUC_SCORE': 0.5587474120082816}
CC;PCA;SVC;73;2;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5401138716356109, 'AUC_SCORE': 0.5846273291925466}
CC;PCA;SVC;74;3;{'gamma': 0.1, 'C': 10.0};{'BAL_ACC': 0.5587474120082816, 'AUC_SCORE': 0.5856625258799172}
CC;PCA;SVC;75;3;{'gamma': 0.1, 'C': 1.0};{'BAL_ACC': 0.5543478260869565, 'AUC_SCORE': 0.6309523809523809}
CC;PCA;SVC;76;4;{'gamma': 0.001, 'C': 100.0};{'BAL_ACC': 0.562888198757764, 'AUC_SCORE': 0.6389751552795031}
CC;PCA;SVC;77;100;{'gamma': 0.001, 'C': 1000.0};{'BAL_ACC': 0.5261387163561076, 'AUC_SCORE': 0.5344202898550726}
