DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
CC;PCA;LR;21;4;{'C': 0.1};{'BAL_ACC': 0.6182712215320911, 'AUC_SCORE': 0.6291407867494825, 'PRECISION': 0.43103448275862066, 'RECALL': 0.5952380952380952, 'MCC': 0.22146588893970254, 'Confusion': array([[59, 33], [17, 25]], dtype=int64)}
CC;PCA;LR;22;4;{'C': 0.1};{'BAL_ACC': 0.5367494824016563, 'AUC_SCORE': 0.5869565217391304, 'PRECISION': 0.3424657534246575, 'RECALL': 0.5952380952380952, 'MCC': 0.06846576003638068, 'Confusion': array([[44, 48], [17, 25]], dtype=int64)}
CC;PCA;LR;23;4;{'C': 1.0};{'BAL_ACC': 0.5595238095238095, 'AUC_SCORE': 0.5486542443064183, 'PRECISION': 0.3611111111111111, 'RECALL': 0.6190476190476191, 'MCC': 0.11075852916855124, 'Confusion': array([[46, 46], [16, 26]], dtype=int64)}
CC;PCA;LR;24;5;{'C': 1.0};{'BAL_ACC': 0.5261387163561076, 'AUC_SCORE': 0.5727225672877847, 'PRECISION': 0.3389830508474576, 'RECALL': 0.47619047619047616, 'MCC': 0.048851305363073666, 'Confusion': array([[53, 39], [22, 20]], dtype=int64)}
CC;PCA;LR;25;4;{'C': 0.1};{'BAL_ACC': 0.5238095238095238, 'AUC_SCORE': 0.5729813664596274, 'PRECISION': 0.3333333333333333, 'RECALL': 0.5476190476190477, 'MCC': 0.04419956960878639, 'Confusion': array([[46, 46], [19, 23]], dtype=int64)}
CC;PCA;LR;26;5;{'C': 1.0};{'BAL_ACC': 0.5758281573498965, 'AUC_SCORE': 0.630952380952381, 'PRECISION': 0.37681159420289856, 'RECALL': 0.6190476190476191, 'MCC': 0.1407660206018958, 'Confusion': array([[49, 43], [16, 26]], dtype=int64)}
CC;PCA;LR;27;4;{'C': 1.0};{'BAL_ACC': 0.5737577639751552, 'AUC_SCORE': 0.5986024844720497, 'PRECISION': 0.38095238095238093, 'RECALL': 0.5714285714285714, 'MCC': 0.13710612218087195, 'Confusion': array([[53, 39], [18, 24]], dtype=int64)}
CC;PCA;LR;28;4;{'C': 0.1};{'BAL_ACC': 0.6441511387163561, 'AUC_SCORE': 0.6695134575569358, 'PRECISION': 0.4393939393939394, 'RECALL': 0.6904761904761905, 'MCC': 0.2675101148653406, 'Confusion': array([[55, 37], [13, 29]], dtype=int64)}
CC;PCA;LR;29;50;{'C': 1.0};{'BAL_ACC': 0.474120082815735, 'AUC_SCORE': 0.4976708074534162, 'PRECISION': 0.288135593220339, 'RECALL': 0.40476190476190477, 'MCC': -0.04836762907235017, 'Confusion': array([[50, 42], [25, 17]], dtype=int64)}
CC;PCA;LR;30;4;{'C': 0.1};{'BAL_ACC': 0.5574534161490683, 'AUC_SCORE': 0.6066252587991718, 'PRECISION': 0.36363636363636365, 'RECALL': 0.5714285714285714, 'MCC': 0.10661983034130271, 'Confusion': array([[50, 42], [18, 24]], dtype=int64)}
CC;PCA;LR;31;5;{'C': 1.0};{'BAL_ACC': 0.5564182194616978, 'AUC_SCORE': 0.5621118012422359, 'PRECISION': 0.36507936507936506, 'RECALL': 0.5476190476190477, 'MCC': 0.10487415661554417, 'Confusion': array([[52, 40], [19, 23]], dtype=int64)}
CC;PCA;LR;32;4;{'C': 1.0};{'BAL_ACC': 0.53027950310559, 'AUC_SCORE': 0.5349378881987578, 'PRECISION': 0.3380281690140845, 'RECALL': 0.5714285714285714, 'MCC': 0.05628567121109481, 'Confusion': array([[45, 47], [18, 24]], dtype=int64)}
